	Stop number	Name without locality	Locality	Locality number	Code	Stop No	NaPTAN stop class	NaPTANId	Easting	Northing	lat	lon
11361	13220	Kildare Road (Windmill Road)	Crumlin	E0822009	->E	1398	BCT	8220DB001398	712564	731892	53.32530138	-6.310275451
11362	13221	PLP31	Glasnevin	E0822022	->SE	7423	BCT	8220DB007423	713868	738644	53.3856752	-6.288281232
11363	13222	Herberton Road	Rialto	E0822077	->N	7454	BCT	8220DB007454	713299	732990	53.33500797	-6.298855061
11364	13223	New Ireland Road	Rialto	E0822077	->S	7455	BCT	8220DB007455	713296	733053	53.33557454	-6.298877559
11367	13225	Ocean House	Smithfield	E0822060	->E	7453	BCT	8220DB007453	714632	734283	53.34633589	-6.278382504
11368	13227	Herberton Road	Dolphins Barn	E0822017	->S	7438	BCT	8220DB007438	713381	732650	53.33193621	-6.297746089
11369	13228	Herberton Drive	Drimnagh	E0822008	->N	743	BCT	8220DB007439	713363	732697	53.33236226	-6.297999392
11370	13229	RDS Showgrounds Royal Dublin Society	Ballsbridge	E0822029	->NE	745	BCT	8220DB007452	718068	732030	53.3253426	-6.227644548
11371	13230	Whitehall Park	Walkinstown	E0822004	->NE	111	BCT	8230DB001112	712055	729916	53.30765872	-6.318610489
11372	13231	Glendale Park	Walkinstown	E0822004	->NE	1113	BCT	8230DB001113	712272	730073	53.30902314	-6.315300403
11373	13232	Manor Grove	Kimmage	E0822010	->NE	1114	BCT	8230DB001114	712568	730227	53.31034373	-6.310806261
11374	13233	Whitehall Gardens	Kimmage	E0822010	->NE	1115	BCT	8230DB001115	712793	730372	53.31159843	-6.307379992
11375	13234	Wellington Lane (Limekiln Drive)	Greenhills	E0823010	->S		BCT	8230DB001111	711827	729646	53.30528143	-6.322125143
11376	13235	Limekiln Road (Limekiln Ave)	Greenhills	E0823010	->E	1107	BCT	8230DB001107	711165	729536	53.30443255	-6.332091816
11377	13236	Saint Peter's School	Greenhills	E0823010	->E	1108	BCT	8230DB001108	711371	729556	53.30456896	-6.328995436
11378	13237	Limekiln Road (Mountdown Park)	Greenhills	E0823010	->E	110	BCT	8230DB001109	711586	729548	53.30445188	-6.325773907
11379	13238	Limekiln Road	Greenhills	E0823010	->E	1110	BCT	8230DB001110	711754	729583	53.30473089	-6.323242112
11380	13238	Limekiln Road	Greenhills	E0823010	->W	110	BCT	8230DB001101	711792	729583	53.30472288	-6.322672228
11381	13239	Butterfield Avenue	Rathfarnham	E0823016	->NE	1133	BCT	8230DB001133	713231	728497	53.29466182	-6.301479013
11382	13240	Rathfarnham Shopping Centre	Rathfarnham	E0823016	->NE	1134	BCT	8230DB001134	713401	728564	53.29522735	-6.298906241
11383	13241	Church Of The Holy Spirit	Rathfarnham	E0823016	->E	1136	BCT	8230DB001136	713397	727926	53.28949702	-6.29919393
11384	13242	Devlin Road	Rathfarnham	E0823016	->E	113	BCT	8230DB001132	712908	728458	53.29438036	-6.306335711
11385	13243	Bushy Park House	Templeogue	E0823019	->SW	1125	BCT	8230DB001125	713438	729217	53.30108536	-6.29811825
11386	13244	Templeogue Road #1	Templeogue	E0823019	->W	1127	BCT	8230DB001127	713130	728917	53.29845626	-6.302843743
11387	13245	Templeogue Bridge	Templeogue	E0823019	->E	1130	BCT	8230DB001130	712763	728691	53.29650428	-6.308427016
11390	13246	Greenhills College	Greenhills	E0823010	->NE1	43	BCT	8230DB004392	711015	729826	53.30706911	-6.334239943
11391	13246	Greenhills College	Greenhills	E0823010	->NE2	1105	BCT	8230DB001105	711019	729831	53.30711319	-6.334178203
11392	13247	Whitehall Road (Kimmage Road West)	Kimmage	E0822010	->SW	10	BCT	8230DB001091	712930	730469	53.31244061	-6.305290577
11393	13248	Whitehall Road	Kimmage	E0822010	->SW1	10	BCT	8230DB001092	712672	730274	53.31074384	-6.309229697
11394	13248	Whitehall Road	Kimmage	E0822010	->SW2	1093	BCT	8230DB001093	712511	730185	53.30997855	-6.311676085
11395	13249	Whitehall Road (Kimmage Manor Way)	Templeogue	E0823019	->SW	1094	BCT	8230DB001094	712312	730078	53.30905958	-6.314698697
11396	13250	Woodbrook Park	Knocklyon	E0823008	->NE	946	BCT	8230DB000946	712606	728243	53.29251322	-6.310939878
11400	13252	Tallaght Hospital	Tallaght	E0823018	->E2	4646	BCT	8230DB004646	708392	727803	53.28943871	-6.37427044
11401	13252	Tallaght Hospital	Tallaght	E0823018	->W1	4640	BCT	8230DB004640	708427	727799	53.28939562	-6.373747085
11403	13253	Limekiln Park	Greenhills	E0823010	->E	110	BCT	8230DB001102	711542	729540	53.30438927	-6.326436581
11404	13254	Tymon Park #1	Greenhills	E0823010	->E	1103	BCT	8230DB001103	711348	729551	53.30452888	-6.32934212
11405	13255	Limekiln Avenue	Greenhills	E0823010	->S	1104	BCT	8230DB001104	711067	729599	53.30501903	-6.333539476
11406	13256	Wellington Lane	Templeogue	E0823019	->SW	10	BCT	8230DB001099	711754	729198	53.30127238	-6.323377622
11407	13256	Wellington Lane	Templeogue	E0823019	->NE	1100	BCT	8230DB001100	711742	729190	53.30120305	-6.323560387
11408	13257	Wellington Road (Templeville Road)	Templeogue	E0823019	->SW	1095	BCT	8230DB001095	711965	729831	53.30691417	-6.319990288
11409	13258	Wellington Lane (Wellington Park)	Templeogue	E0823019	->SW	1096	BCT	8230DB001096	711873	729732	53.30604427	-6.321404967
11410	13259	Wellington Cottages	Templeogue	E0823019	->S	1097	BCT	8230DB001097	711831	729399	53.30306175	-6.322152158
11411	13261	Greenhills Road	Greenhills	E0823010	->SW	2336	BCT	8230DB002336	710244	730007	53.30885602	-6.345740492
11412	13261	Greenhills Road	Greenhills	E0823010	->NE	237	BCT	8230DB002372	710115	729826	53.30725688	-6.347738103
11413	13262	Upper Ballymount Road	Greenhills	E0823010	->SW	2337	BCT	8230DB002337	710066	729684	53.30599144	-6.348522243
11414	13263	Park View	Tymon North	E0823009	->S	233	BCT	8230DB002339	709876	729299	53.3025723	-6.351505034
11415	13264	Tymonville Estate	Tymon North	E0823009	->E1	2430	BCT	8230DB002430	709953	729117	53.30092138	-6.350413332
11416	13264	Tymonville Estate	Tymon North	E0823009	->E2	2420	BCT	8230DB002420	709895	729145	53.30118494	-6.351273401
11417	13265	Greenhills Road (Calmount Ave)	Greenhills	E0823010	->SW	2335	BCT	8230DB002335	710412	730322	53.31165076	-6.343111144
11418	13266	Whitehall Road West	Walkinstown	E0822004	->S	23	BCT	8230DB002322	711882	730199	53.31023749	-6.32110538
11419	13266	Whitehall Road West	Walkinstown	E0822004	->N	2324	BCT	8230DB002324	711889	730149	53.30978686	-6.321018015
11420	13267	Whitehall Road West (Limekiln Ln)	Walkinstown	E0822004	->N	2325	BCT	8230DB002325	711870	730408	53.3121175	-6.321211692
11421	13268	Mulcahy Keane Estate	Greenhills	E0823010	->SW	2334	BCT	8230DB002334	710959	730767	53.31553401	-6.33475081
11422	13269	Belgard Road	Tallaght	E0823018	->S	2346	BCT	8230DB002346	708810	727884	53.29008076	-6.367976065
11423	13270	Alderwood Estate	Tallaght	E0823018	->SW	234	BCT	8230DB002349	708118	727306	53.28502989	-6.378547336
11424	13270	Alderwood Estate	Tallaght	E0823018	->NE	2360	BCT	8230DB002360	708044	727269	53.28471258	-6.37966921
11425	13271	I.D.A. Business Park	Tallaght	E0823018	->W	2350	BCT	8230DB002350	707726	727093	53.28319618	-6.384495808
11426	13272	Maplewood Estate	Tallaght	E0823018	->W	235	BCT	8230DB002351	707724	727094	53.28320557	-6.384525449
11427	13273	Belgard Retail Park	Tallaght	E0823018	->S1	2364	BCT	8230DB002364	708712	728277	53.29363133	-6.369310827
11428	13273	Belgard Retail Park	Tallaght	E0823018	->S2	2345	BCT	8230DB002345	708731	728281	53.29366336	-6.369024583
11429	13274	Mayberry Road (Greenhills Rd)	Kilnamanagh	E0823004	->W	234	BCT	8230DB002341	709614	728819	53.29831457	-6.355599792
11430	13275	Mayberry Road	Kilnamanagh	E0823004	->E	2368	BCT	8230DB002368	709394	728812	53.29829713	-6.3589011
11431	13275	Mayberry Road	Kilnamanagh	E0823004	->W	234	BCT	8230DB002342	709341	728789	53.29810145	-6.359703753
11432	13276	Mayberry Park	Kilnamanagh	E0823004	->W	2343	BCT	8230DB002343	709146	728753	53.29781823	-6.362640138
11433	13278	Millgate Drive	Walkinstown	E0822004	->NE	2323	BCT	8230DB002323	711929	729963	53.30810755	-6.320483659
11434	13279	Saint Edmundsbury Hospital	Lucan	E0823011	->E	223	BCT	8230DB002232	704441	735540	53.35973763	-6.430956834
11435	13280	Chalet Gardens	Lucan	E0823011	->E	2233	BCT	8230DB002233	704160	735573	53.3600895	-6.435165776
11436	13281	Old Lucan Road	Lucan	E0823011	->E1	2217	BCT	8230DB002217	704702	735530	53.3595962	-6.427040693
11437	13281	Old Lucan Road	Lucan	E0823011	->E2	2234	BCT	8230DB002234	704879	735505	53.35933655	-6.424390974
11438	13282	Slip Road onto N4	Lucan	E0823011	->E	2235	BCT	8230DB002235	705125	735477	53.35903618	-6.420706127
11439	13283	Saint Andrew's School	Lucan	E0823011	->W	223	BCT	8230DB002231	703884	735562	53.36004496	-6.439314148
11440	13284	Saint Patrick's Church	Lucan	E0823011	->N	2227	BCT	8230DB002227	703177	734369	53.34946588	-6.450320267
11441	13284	Saint Patrick's Church	Lucan	E0823011	->S	2225	BCT	8230DB002225	703192	734370	53.34947194	-6.450094737
11442	13285	Collins Bridge	Lucan	E0823011	->S	2226	BCT	8230DB002226	702714	736675	53.37027224	-6.456523034
11443	13285	Collins Bridge	Lucan	E0823011	->NE	2228	BCT	8230DB002228	702754	736791	53.37130657	-6.455884502
11444	13286	Saint Andrew's Lodge	Lucan	E0823011	->NE	222	BCT	8230DB002229	703251	735388	53.35860575	-6.448876872
11445	13287	Sarsfield Park	Lucan	E0823011	->E	2230	BCT	8230DB002230	703506	735454	53.35914884	-6.445026005
11446	13288	Lucan Road (The Oval)	Palmerstown	E0823014	->W	220	BCT	8230DB002201	708869	734923	53.35330214	-6.364675233
11447	13288	Lucan Road (The Oval)	Palmerstown	E0823014	->E	224	BCT	8230DB002242	708712	734989	53.35392732	-6.367009818
11448	13289	Whitehall Road West (Kimmage Rd)	Walkinstown	E0822004	->SW	2320	BCT	8230DB002320	712140	730834	53.31588722	-6.317011266
11449	13290	Crumlin Crossroads	Walkinstown	E0822004	->NE	2326	BCT	8230DB002326	711948	730586	53.31370002	-6.319978931
11450	13290	Crumlin Crossroads	Walkinstown	E0822004	->SW	23	BCT	8230DB002321	711942	730553	53.31340484	-6.320080574
11451	13291	Lucan Road	Palmerstown	E0823014	->E	224	BCT	8230DB002241	708426	735094	53.35492926	-6.371268023
11452	13291	Lucan Road	Palmerstown	E0823014	->W	440	BCT	8230DB004401	708392	735076	53.35477452	-6.371784695
11453	13292	Hermitage Golf Club	Lucan	E0823011	->E	2236	BCT	8230DB002236	705526	735498	53.35914498	-6.414677421
11454	13293	Hermitage Hospital	Palmerstown	E0823014	->E1	705	BCT	8230DB007051	705780	735473	53.35886966	-6.41087153
11455	13293	Hermitage Hospital	Palmerstown	E0823014	->E2	2237	BCT	8230DB002237	705914	735435	53.35850148	-6.408872023
11456	13294	Slip Road at Liffey Valley	Palmerstown	E0823014	->E	2238	BCT	8230DB002238	706160	735358	53.35776044	-6.405203805
11457	13295	Kings Hospital	Liffey Valley	E0823031	->E	223	BCT	8230DB002239	707048	735195	53.3561172	-6.391924632
11458	13296	Fortfield Estate	Terenure	E0822011	->NW	240	BCT	8230DB002409	713298	729693	53.30539122	-6.300047765
11459	13296	Fortfield Estate	Terenure	E0822011	->SE	2398	BCT	8230DB002398	713309	729688	53.30534396	-6.299884582
11460	13297	Fortfield Park (Fortfield Road)	Templeogue	E0823019	->SW	23	BCT	8230DB002399	713338	729486	53.30352318	-6.299521781
11461	13298	Fortfield Park	Templeogue	E0823019	->NE	2406	BCT	8230DB002406	712989	729307	53.30198973	-6.304819222
11462	13298	Fortfield Park	Templeogue	E0823019	->SW	2400	BCT	8230DB002400	713072	729311	53.30200796	-6.303573141
11463	13299	Templeville Road #1	Templeogue	E0823019	->NW	240	BCT	8230DB002401	712891	729286	53.30182196	-6.306296283
11464	13300	College Drive	Terenure	E0822011	->SE	2397	BCT	8230DB002397	713241	729825	53.30658916	-6.300855508
11465	13300	College Drive	Terenure	E0822011	->N1	2410	BCT	8230DB002410	713204	729895	53.30722588	-6.30138545
11466	13301	Calmount Park	Greenhills	E0823010	->SW	466	BCT	8230DB004662	710534	730509	53.31330519	-6.341216064
11467	13301	Calmount Park	Greenhills	E0823010	->NE	2375	BCT	8230DB002375	710558	730541	53.31358764	-6.340844912
11468	13302	Greenhills Road (Walkinstown Roundabout)	Greenhills	E0823010	->NE	2377	BCT	8230DB002377	710997	730825	53.31604708	-6.334160486
11469	13303	Fortfield Road	Kimmage	E0822010	->NE	2395	BCT	8230DB002395	713245	730398	53.31173558	-6.300591072
11470	13304	Wainsfort Estate	Terenure	E0822011	->S	2396	BCT	8230DB002396	713147	730071	53.30881907	-6.302177579
11471	13304	Wainsfort Estate	Terenure	E0822011	->N2	24	BCT	8230DB002411	713129	730110	53.30917325	-6.302433647
11472	13305	Fortfield Road (Fortfield Park)	Templeogue	E0823019	->N	2408	BCT	8230DB002408	713335	729538	53.30399094	-6.299548208
11473	13307	Templeogue College	Templeogue	E0823019	->NW	240	BCT	8230DB002402	712560	729438	53.30325779	-6.311206025
11474	13307	Templeogue College	Templeogue	E0823019	->SE	2405	BCT	8230DB002405	712555	729454	53.30340258	-6.311275335
11475	13308	Templeville Road	Templeogue	E0823019	->NW	2403	BCT	8230DB002403	712189	729631	53.30507018	-6.316701487
11476	13309	Grosvenor Court	Templeogue	E0823019	->SE	2404	BCT	8230DB002404	712230	729621	53.30497167	-6.316090144
11477	13310	Deansrath (New Nangor Road)	Nangor	E0823024	->N	2374	BCT	8230DB002374	705079	731300	53.32152113	-6.422782378
11478	13310	Deansrath (New Nangor Road)	Nangor	E0823024	->S	4670	BCT	8230DB004670	705105	731268	53.3212285	-6.42240289
11479	13311	Killinarden Estate	Jobstown	E0823005	->NE	2358	BCT	8230DB002358	707391	726808	53.28070382	-6.389613706
11480	13311	Killinarden Estate	Jobstown	E0823005	->SW	4445	BCT	8230DB004445	707398	726801	53.28063952	-6.389511148
11481	13312	Blessington Road	Tallaght	E0823018	->E	235	BCT	8230DB002359	707733	727136	53.28358105	-6.384376305
11482	13313	Belgard Heights	Tallaght	E0823018	->N	2363	BCT	8230DB002363	708791	727849	53.28977024	-6.368272899
11483	13314	the Jobstown House	Jobstown	E0823005	->NE	2357	BCT	8230DB002357	706921	726493	53.27796896	-6.39676451
11484	13315	Jobstown House	South Dublin	E0823032	->SW	235	BCT	8230DB002352	706879	726444	53.27753723	-6.397410482
11485	13316	Fortunestown Road	Citywest	E0823028	->E	2355	BCT	8230DB002355	706567	726630	53.27927093	-6.40202441
11486	13316	Fortunestown Road	Citywest	E0823028	->W	2353	BCT	8230DB002353	706585	726617	53.27915053	-6.401758972
11487	13317	Montpellier View	Citywest	E0823028	->SE	2356	BCT	8230DB002356	706786	726556	53.27856211	-6.398766754
11488	13318	Greenhills Road (Park View)	Kilnamanagh	E0823004	->S	2340	BCT	8230DB002340	709775	729081	53.30063487	-6.35309504
11489	13318	Greenhills Road (Park View)	Kilnamanagh	E0823004	->N	2370	BCT	8230DB002370	709779	729107	53.30086761	-6.353026068
11490	13319	M50 Flyover	Kilnamanagh	E0823004	->N	237	BCT	8230DB002371	709885	729391	53.3033969	-6.351338226
11491	13320	Greenpark Estate	Greenhills	E0823010	->N	2373	BCT	8230DB002373	710306	730215	53.31071163	-6.344738289
11492	13321	Greenhills Road (Mayberry Road)	Tymon North	E0823009	->N	236	BCT	8230DB002369	709710	728851	53.29858218	-6.354149222
11493	13321	Greenhills Road (Mayberry Road)	Tymon North	E0823009	->S	260	BCT	8230DB002601	709707	728723	53.29743294	-6.354238422
11494	13322	Glanbia (Mayberry Road)	Kilnamanagh	E0823004	->W	2344	BCT	8230DB002344	708682	728773	53.29809322	-6.369590921
11495	13322	Glanbia (Mayberry Road)	Kilnamanagh	E0823004	->E	2365	BCT	8230DB002365	708724	728794	53.29827326	-6.368953943
11496	13323	Redwood Estate	Kilnamanagh	E0823004	->E	2366	BCT	8230DB002366	709185	728763	53.29790003	-6.362051901
11497	13324	Deansrath Estate (Kilcronan Estate)	Nangor	E0823024	->N1	2148	BCT	8230DB002148	704966	732107	53.32879327	-6.424210639
11498	13324	Deansrath Estate (Kilcronan Estate)	Nangor	E0823024	->S	214	BCT	8230DB002141	704963	732064	53.32840757	-6.424269894
11499	13324	Deansrath Estate (Kilcronan Estate)	Nangor	E0823024	->N2	2147	BCT	8230DB002147	704906	731889	53.32684674	-6.425183145
11500	13325	Roundabout	Nangor	E0823024	->E	214	BCT	8230DB002149	705135	732197	53.32956826	-6.421644753
11501	13326	Melrose Roundabout	Nangor	E0823024	->E	2150	BCT	8230DB002150	705465	732111	53.32873006	-6.416721259
11502	13327	Deansrath	Nangor	E0823024	->NW	2146	BCT	8230DB002146	704848	731580	53.32408231	-6.42615564
11503	13328	Kilmahuddrick Estate	Nangor	E0823024	->S	214	BCT	8230DB002142	704927	731929	53.32720193	-6.424854792
11504	13329	Grange View Estate	Nangor	E0823024	->S	2143	BCT	8230DB002143	704859	731689	53.32505934	-6.425954546
11505	13330	Saint Ronan's Church	Nangor	E0823024	->SE	2145	BCT	8230DB002145	704954	731476	53.32312702	-6.424599583
11506	13331	Clondalkin Garda Station	Clondalkin	E0823022	->SE	215	BCT	8230DB002159	707000	731532	53.32322072	-6.393882529
11507	13332	Convent Road	Clondalkin	E0823022	->S	2160	BCT	8230DB002160	706957	731125	53.31957314	-6.394664957
11508	13333	Dunawley Estate	Nangor	E0823024	->NE	2156	BCT	8230DB002156	706427	731762	53.32540236	-6.402402645
11509	13334	Lindisfarne Drive	Nangor	E0823024	->NW	2138	BCT	8230DB002138	705651	732096	53.32855823	-6.41393513
11510	13334	Lindisfarne Drive	Nangor	E0823024	->SE	215	BCT	8230DB002151	705639	732102	53.32861452	-6.414113203
11511	13335	Ashwood Estate	Nangor	E0823024	->SE	215	BCT	8230DB002152	705812	731983	53.32751095	-6.411556881
11512	13336	Bawnogue Road	Nangor	E0823024	->SE	2154	BCT	8230DB002154	705902	731530	53.32342343	-6.410357676
11513	13337	Deansrath Grove	Nangor	E0823024	->W	2140	BCT	8230DB002140	705092	732194	53.32954985	-6.422291023
11514	13338	Harelawn Green Estate	Ronanstown	E0823021	->S	2125	BCT	8230DB002125	706657	734014	53.34558678	-6.398193575
11515	13339	Rowlagh Community Centre	Ronanstown	E0823021	->S	2126	BCT	8230DB002126	706649	733830	53.34393544	-6.39837563
11516	13339	Rowlagh Community Centre	Ronanstown	E0823021	->N	21	BCT	8230DB002121	706634	733775	53.34344437	-6.398619316
11517	13340	Collinstown Park College	Ronanstown	E0823021	->S	2127	BCT	8230DB002127	706611	733566	53.34157147	-6.399034915
11518	13341	Neilstown Road	Ronanstown	E0823021	->S	2128	BCT	8230DB002128	706568	733353	53.33966666	-6.399752018
11519	13342	Neilstown Road (Saint Mark's Avenue)	Ronanstown	E0823021	->S	2124	BCT	8230DB002124	706671	734167	53.34695842	-6.397931873
11520	13342	Neilstown Road (Saint Mark's Avenue)	Ronanstown	E0823021	->N	2123	BCT	8230DB002123	706661	734191	53.34717603	-6.398073913
11521	13343	Saint Peter The Apostle School	Ronanstown	E0823021	->S	211	BCT	8230DB002119	706546	733061	53.33704793	-6.400180428
11522	13344	Collinstown Park School	Ronanstown	E0823021	->N	2120	BCT	8230DB002120	706586	733520	53.34116327	-6.399425654
11523	13346	Youth Centre at Church	Nangor	E0823024	->S	2153	BCT	8230DB002153	705763	731701	53.32498739	-6.412386224
11524	13346	Youth Centre at Church	Nangor	E0823024	->N	2136	BCT	8230DB002136	705753	731694	53.3249265	-6.412538606
11525	13347	Lindisfarne Estate	Nangor	E0823024	->N	2137	BCT	8230DB002137	705762	731858	53.326398	-6.41234886
11526	13348	Melrose Estate	Nangor	E0823024	->W	213	BCT	8230DB002139	705439	732109	53.32871727	-6.417112082
11527	13349	Mill Court Avenue	Nangor	E0823024	->W	2135	BCT	8230DB002135	705615	731288	53.32130673	-6.414744473
11528	13350	Moorefield Drive	Ronanstown	E0823021	->N	2118	BCT	8230DB002118	706524	732902	53.33562399	-6.400564075
11529	13350	Moorefield Drive	Ronanstown	E0823021	->S	212	BCT	8230DB002129	706541	732914	53.33572837	-6.400304898
11530	13351	New Nangor Road (Roundabout)	Nangor	E0823024	->SW	2133	BCT	8230DB002133	706362	731694	53.32480454	-6.403400768
11531	13351	New Nangor Road (Roundabout)	Nangor	E0823024	->NE	6013	BCT	8230DB006013	706212	731608	53.32406207	-6.405680267
11532	13352	Lealand Drive	Nangor	E0823024	->W	2134	BCT	8230DB002134	705766	731327	53.32162695	-6.412465947
11533	13353	Liffey Valley	Liffey Valley	E0823031	->W	2213	BCT	8230DB002213	707041	735150	53.35571437	-6.392044959
11534	13354	Clarion Hotel	Liffey Valley	E0823031	->W	2214	BCT	8230DB002214	706515	735180	53.35609004	-6.399932976
11535	13355	Saint Loman's Hospital	Ballyowen	E0823026	->W	2215	BCT	8230DB002215	705887	735413	53.35830925	-6.409284829
11536	13356	Lucan Road	Ballyowen	E0823026	->W	2216	BCT	8230DB002216	705442	735465	53.35886528	-6.415949824
11537	13357	Palmerstown Village	Palmerstown	E0823014	->NE	221	BCT	8230DB002212	708445	735210	53.35596742	-6.370942994
11538	13358	Upper Kennelsfort Road (Industrial Estate)	Palmerstown	E0823014	->N	2207	BCT	8230DB002207	707888	734172	53.34675662	-6.379660284
11539	13360	Palmerstown Cemetery	Palmerstown	E0823014	->S	2210	BCT	8230DB002210	707963	734801	53.35239183	-6.378319895
11540	13361	Palmerstown Avenue	Palmerstown	E0823014	->NE		BCT	8230DB002211	708208	734981	53.35395878	-6.374579915
